202405010307	5	8	13	ビターグラッセ	0	4	56	田辺裕信	93.5	'7-4	34.0	6	57.3	506	+4	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	6	4	5	ダッチアイリス	0	4	56	石川裕紀	93.6	'11-11	33.6	9	178.5	440	+6	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	7	1	1	スイーツバイキング	0	4	56	西村淳也	93.8	'3-4	34.3	7	112.8	450	+10	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	8	5	6	サルトルーヴィル	1	4	58	木幡巧也	93.8	'6-7	34.1	13	301.4	508	+16	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	9	6	9	レッツリブオン	1	5	58	丸田恭介	93.8	'11-11	33.8	11	273.0	466	-2	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	10	7	11	ホウキボシ	1	4	58	キング	94.2	'7-7	34.4	5	21.9	510	-2	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	11	7	10	キセキノエンジェル	0	5	56	柴田善臣	94.4	'13-13	34.1	12	295.9	470	0	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	12	6	8	アマギール	0	4	56	津村明秀	95.8	'5-6	36.2	8	159.2	496	+16	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	13	8	12	サーストンシカゴ	1	7	58	的場勇人	95.9	'1-1	37.0	10	267.9	518	-2	4歳以上1勝クラス				1	1600	0		1	05	
202405010406	1	2	3	テウメッサ	0	3	55	ルメール	93.9	'3-3	34.5	1	1.6	466	+14	3歳未勝利				1	1600	0		0	05	
202405010406	2	8	14	ジャグアール	1	3	57	戸崎圭太	94.3	'10-9	34.3	2	3.1	444	+4	3歳未勝利				1	1600	0		0	05	
202405010406	3	3	4	ヴァイザーブリック	1	3	57	キングス	94.8	'6-5	35.2	5	28.2	452	-4	3歳未勝利				1	1600	0		0	05	
202405010406	4	6	11	ルージュピエンツァ	0	3	55	丸田恭介	95.0	'9-9	35.0	10	261.7	416	-14	3歳未勝利				1	1600	0		0	05	
202405010406	5	8	15	ボクラヲツナグモノ	1	3	56	永野猛蔵	95.1	'14-14	34.0	15	534.3	446	-8	3歳未勝利				1	1600	0		0	05	
202405010406	6	4	6	バビロン	1	3	54	小林勝太	95.3	'13-13	34.5	9	205.6	414	-2	3歳未勝利				1	1600	0		0	05	
202405010406	7	5	8	ゼフィールエレ	1	3	57	石橋脩	95.6	'5-3	36.1	6	38.0	490	-2	3歳未勝利				1	1600	0		0	05	
202405010406	8	4	7	ルチェッタ	0	3	55	津村明秀	95.7	'2-2	36.4	4	18.5	442	0	3歳未勝利				1	1600	0		0	05	
202405010406	9	2	2	バウンスライト	1	3	57	木幡巧也	95.7	'11-11	35.5	14	454.4	452	+8	3歳未勝利				1	1600	0		0	05	
202405010406	10	3	5	ザッツ	1	3	57	岩部純二	95.8	'8-8	35.9	12	360.8	530	+2	3歳未勝利				1	1600	0		0	05	
202405010406	11	7	13	モービルテソーロ	0	3	55	菅原明良	96.1	'7-7	36.3	7	53.1	450	-6	3歳未勝利				1	1600	0		0	05	
202405010406	12	1	1	ニシノオンリーワン	1	3	57	田辺裕信	96.1	'1-1	36.9	3	5.5	438	0	3歳未勝利				1	1600	0		0	05	
202405010406	13	5	9	オッチョラゴ	1	3	57	内田博幸	96.2	'11-11	35.9	13	389.2	478	-6	3歳未勝利				1	1600	0		0	05	
202405010406	14	7	12	プティアレッサ	0	3	55	石川裕紀	97.7	'15-15	36.0	11	360.6	418	0	3歳未勝利				1	1600	0		0	05	
202405010406	15	6	10	エイシントレボン	1	3	57	三浦皇成	102.6	'3-5	42.9	8	86.2	450	-6	3歳未勝利				1	1600	0		0	05	
202405010411	1	1	1	サクラトゥジュール	1	7	57	キング	92.1	'6-6	33.5	7	33.8	526	0	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	2	3	5	ウインカーネリアン	1	7	58	三浦皇成	92.3	'1-1	34.5	4	8.4	518	0	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	3	4	8	ホウオウビスケッツ	1	4	57	岩田康誠	92.3	'4-4	33.9	8	35.3	510	+6	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	4	1	2	アスクコンナモンダ	1	5	57	横山武史	92.3	'9-9	33.2	11	73.2	460	+4	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	5	6	11	マテンロウスカイ	1	5	57	横山典弘	92.4	'6-7	33.7	6	22.9	484	-4	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	6	3	6	マスクトディーヴァ	0	4	56	岩田望来	92.5	'11-11	33.2	1	1.9	454	+10	第74回東京新聞杯(GIII)				1	1600	0		0	05	
